,TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SIDO_3,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,trip_day,pre_PAYMENT_load,COMPANION_AGE_avg,PAYMENT_AMT_WON,payment_bin,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,자연,도시,숙박,당일,새로운지역,익숙한지역,편하지만비싼숙소,불편하지만저렴한숙소,휴식,체험활동,알려지지않은여행지,알려진여행지,계획,즉흥,사진중요하지않음,사진중요
3975,b001304,0,0,30,6,0,0,2,5,2,4,8,1,3,8,0,1,1,3,0.0,35.0,375000.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,2,0,1,0,2,0,2,0,2,0,0,2
3976,b011617,6,0,40,6,1,1,2,9,2,3,15,1,0,10,8,0,1,1,0.5,45.0,145700.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,2,0,0,2,0,1,0,2,0,2
3977,b005025,14,1,40,5,1,3,2,0,1,0,15,14,1,3,2,3,3,2,0.5,5.0,142400.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,1,0,2,0,1
3978,b004598,8,1,50,6,1,3,10,0,2,4,8,15,1,1,0,1,1,2,0.5,55.0,523500.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,1
3979,b008581,8,0,30,5,0,3,3,3,1,1,7,8,1,1,0,5,2,2,0.3,65.0,351700.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,1,0,0,2,0,2,0,0
3980,b004561,8,1,20,6,0,0,1,6,2,3,8,8,15,1,0,4,0,2,0.5,20.0,274800.0,0.0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,2,0,1,2,0,0,1
3981,b011155,8,1,40,5,1,2,3,3,2,4,1,15,8,1,0,6,2,1,0.5,30.0,90400.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,1,0,0,1,0,2,2,0,0,2
3982,b009950,0,1,30,6,1,1,12,4,1,0,8,15,1,8,0,3,2,2,0.8,35.0,467038.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,3,0,0,0,2,0,1,0,0,3
3983,b000169,0,1,30,5,0,2,3,2,2,2,8,5,9,8,3,4,0,3,0.6,30.0,500650.0,0.0,1,0,0,0,1,0,0,1,0,0,2,0,3,0,2,0,0,2,0,2,0,0,3,0,0,3
3984,b007903,0,0,50,6,1,1,3,1,2,2,15,8,14,8,0,0,1,1,0.5,45.0,95000.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
3985,b007935,6,0,40,5,0,0,12,3,2,9,15,14,13,10,8,4,0,1,0.5,40.0,67900.0,0.0,0,0,0,0,1,1,0,0,0,1,3,0,1,0,3,0,0,3,0,3,2,0,0,3,0,2
3986,b000499,15,0,20,6,0,4,13,1,2,0,12,14,2,2,8,4,0,3,0.1,20.0,100350.0,0.0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,2,0,2,0
3987,b004953,6,1,30,5,0,4,2,3,2,1,15,1,14,10,3,5,3,1,0.5,65.0,35000.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,2,2,0,0,0
3988,b002507,0,1,20,4,0,4,13,3,3,2,8,8,8,8,0,1,1,4,0.5,25.0,537280.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
3989,b010199,10,1,40,5,0,0,3,4,1,0,1,8,15,16,8,1,1,2,0.5,45.0,510300.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,3,0,3,0,0,0,0,2,1,0,0,2,0,3
3990,b006817,15,0,20,6,0,2,12,1,1,1,2,1,1,2,3,1,1,1,0.5,25.0,186300.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,3,0,2,0,0,2
3991,b005185,14,0,40,5,1,3,7,3,1,0,8,13,14,3,3,6,3,2,0.3,21.666666666666668,476100.0,0.0,1,1,0,0,0,0,0,1,0,0,3,0,3,0,3,0,0,2,0,3,0,2,3,0,3,0
3992,b000484,0,0,40,6,1,4,1,8,2,4,8,3,7,8,0,2,7,3,0.5,31.666666666666668,442000.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,2,0,0,2,0,1
3993,b013773,15,1,20,6,0,2,11,0,2,5,1,1,7,2,2,0,1,1,0.5,55.0,86404.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0
3994,b011229,5,0,20,6,0,0,9,3,1,2,0,1,5,6,2,1,1,1,0.5,35.0,38400.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0,2,0,2
3995,b000118,8,1,30,6,0,2,2,3,1,0,15,15,1,1,0,1,1,2,0.6,35.0,279340.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,3,0,2,0,3,0,3,0,1,0,0,3
3996,b004747,3,1,20,5,0,1,2,3,2,3,8,13,3,11,0,3,3,2,0.8,25.0,425600.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,2,0,1,2,0,1,0
3997,b000409,8,0,30,6,0,2,2,5,2,4,7,0,8,1,0,3,3,2,0.5,30.0,389600.0,0.0,0,1,1,0,0,0,1,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,1,0
3998,b011232,1,0,30,6,0,2,7,3,2,5,14,13,6,7,2,1,1,1,0.5,35.0,33000.0,0.0,0,0,1,0,1,0,1,0,0,0,3,0,3,0,3,0,0,1,0,2,0,3,2,0,0,2
3999,b006321,2,0,30,6,0,2,3,3,1,1,1,15,13,5,8,1,1,2,0.5,30.0,91980.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,1
4000,b010120,2,1,50,6,1,3,0,11,1,1,15,1,13,8,2,4,0,1,0.5,50.0,28000.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,2,1,0,0,3
4001,b004780,0,1,20,6,0,4,12,0,1,0,8,1,3,8,0,0,1,2,0.3,25.0,362200.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,3,0,2
4002,b003773,1,1,50,3,1,2,10,0,2,4,6,14,14,7,5,3,2,1,0.5,30.0,203800.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
4003,b003419,0,0,20,4,0,3,3,1,2,5,15,15,8,8,0,1,1,2,0.3,25.0,280300.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,3,0,1,0,2,0,0,0,0,2,0,2,0,1
4004,b005093,0,1,20,5,0,0,1,3,2,1,1,1,15,8,8,0,1,2,0.3,20.0,409347.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,2,0,1,0,0,2,0,1,0,3
4005,b004496,0,0,20,6,0,0,1,2,1,0,0,7,15,8,0,1,1,1,0.5,20.0,194800.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,1,3,0,2,0
4006,b007800,15,0,30,6,0,3,2,4,2,4,0,1,15,2,8,3,2,1,0.5,35.0,96300.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,3,0,3,0,0,0,2,0,3,0,1,0
4007,b006042,0,0,40,5,1,3,1,7,1,0,15,10,12,8,0,6,3,2,0.4,10.0,340400.0,0.0,1,0,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,2
4008,b007929,2,1,50,4,1,2,10,0,1,0,15,0,1,5,2,1,2,1,0.5,25.0,48100.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0,0,1,2,0,1,0,0,1,0,2
4009,b010208,1,0,20,6,0,2,3,2,2,2,15,15,13,7,11,4,1,1,0.5,25.0,88700.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,3,0,3,0,1,0,0,1,0,1,2,0,0,3
4010,b001417,0,0,20,6,0,0,13,1,2,1,1,8,8,8,8,1,1,3,0.8,25.0,864700.0,1.0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,2,0,1,0,0,2,0,2
4011,b000455,2,1,50,6,1,1,13,5,2,0,0,7,13,3,3,4,0,1,0.5,50.0,115790.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3,0,3
4012,b006760,15,0,30,7,0,0,1,5,0,0,14,1,13,2,2,1,1,1,0.5,35.0,52600.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,3,0,0,3,0,3
4013,b009943,13,0,40,7,1,3,2,6,1,0,15,8,0,12,0,6,3,1,0.7,15.0,416000.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,3,0,2,0,0,2,1,0,1,0
4014,b000354,1,0,30,6,0,0,3,3,2,2,13,1,15,7,3,3,5,2,0.9,35.0,997880.0,1.0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,3,0,2,0,0,1,0,2,0,3,0,3
4015,b004801,10,0,20,7,0,0,12,3,1,0,8,11,13,16,3,1,1,2,0.4,25.0,450600.0,0.0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,2
4016,b007698,14,1,20,6,0,2,2,3,2,2,1,0,2,3,5,4,0,1,0.5,20.0,216050.0,0.0,1,1,0,0,0,0,0,1,0,0,0,2,2,0,3,0,2,0,2,0,2,0,3,0,2,0
4017,b008460,8,0,40,7,1,3,0,8,1,0,12,7,15,1,0,0,1,2,0.7,40.0,748000.0,1.0,1,0,1,0,0,0,0,0,1,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,0,2
4018,b002914,0,1,20,6,0,0,0,4,1,1,15,15,8,8,0,4,2,2,0.7,35.0,486120.0,0.0,1,1,0,1,0,0,0,0,0,0,3,0,2,0,2,0,2,0,2,0,1,0,3,0,0,0
4019,b018598,2,1,30,6,0,0,2,3,1,0,1,0,15,5,3,4,0,1,0.5,30.0,107500.0,0.0,1,1,0,0,0,0,0,1,0,0,0,3,0,2,0,1,0,2,0,3,0,3,0,3,0,0
4020,b013736,0,1,40,5,0,3,3,3,1,2,8,11,10,8,3,1,1,1,0.5,45.0,182000.0,0.0,1,1,0,0,0,0,0,0,0,1,3,0,1,0,3,0,1,0,0,0,3,0,0,2,0,2
4021,b008590,2,1,30,6,0,2,11,0,0,1,2,2,14,5,3,0,1,1,0.5,35.0,52000.0,0.0,1,0,1,0,0,0,1,0,0,0,3,0,0,3,0,1,0,2,2,0,2,0,2,0,0,3
4022,b005195,0,1,30,6,1,1,10,0,1,0,8,15,1,8,0,4,0,2,0.2,30.0,146400.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,3,0,0,0,3,0,3,0,0,3,0,2,2,0
4023,b004919,8,0,20,6,0,3,1,3,2,2,1,8,3,1,0,1,1,2,0.8,25.0,644710.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,1,0,1,0,1
4024,b003881,0,1,30,6,0,3,1,5,2,2,15,8,7,8,0,3,3,2,0.8,41.666666666666664,803470.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,2,0,1,0,0,1,0,2
4025,b006727,14,1,50,6,1,2,1,3,1,1,13,15,0,3,3,6,2,1,0.5,35.0,36500.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,1,0,0,2
4026,b000058,8,1,30,6,0,3,13,2,2,0,8,8,8,1,0,3,3,3,0.4,41.666666666666664,364438.0,0.0,0,1,1,0,0,1,0,0,0,0,3,0,3,0,3,0,1,0,1,0,0,2,1,0,0,2
4027,b003094,8,0,50,6,1,3,3,2,2,0,8,4,1,1,0,4,2,2,0.6,55.0,379999.0,0.0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,3,0,0,0,3,0,0,2,3,0,0,3
4028,b000063,2,0,20,6,0,2,2,3,2,4,9,15,8,5,3,1,1,2,0.7,25.0,470510.0,0.0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,1,0,2,0,0,1
4029,b003912,8,1,30,6,1,2,2,2,2,1,8,1,8,1,0,6,2,2,0.5,5.0,195800.0,0.0,1,0,0,0,0,0,0,0,1,1,2,0,2,0,1,0,0,2,2,0,2,0,0,2,0,1
4030,b006894,0,0,20,6,0,3,1,3,0,1,7,3,7,8,0,1,1,1,0.5,25.0,191500.0,0.0,0,0,1,0,0,0,1,1,0,0,2,0,0,3,3,0,2,0,2,0,2,0,3,0,0,3
4031,b004989,1,1,30,4,1,1,2,3,1,0,14,14,13,7,11,1,1,2,0.5,35.0,15060.0,0.0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,3,0,2,0,0,2,0,3
4032,b004461,8,1,30,5,1,2,1,0,1,0,3,4,14,1,0,6,2,2,0.6,5.0,251700.0,0.0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0
4033,b004420,2,1,30,6,0,2,1,1,1,2,1,0,15,5,8,4,0,1,0.5,30.0,31500.0,0.0,1,0,0,0,0,0,1,1,0,0,3,0,0,2,0,1,3,0,3,0,0,2,0,2,1,0
4034,b008046,0,1,60,4,3,1,12,3,2,1,8,7,1,8,0,4,0,1,0.5,60.0,22100.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,b011577,0,1,60,4,1,2,10,2,3,2,8,12,1,8,0,1,1,1,0.5,65.0,39000.0,0.0,0,1,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,3,0
4036,b005731,8,1,30,6,1,2,2,1,2,3,8,8,7,1,0,3,5,2,0.8,37.0,569465.0,1.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,2
4037,b000250,8,0,30,6,1,3,1,8,1,0,3,8,15,1,0,6,3,3,1.0,15.0,1468880.0,1.0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,0,0,3,0,0,3
4038,b007580,1,1,20,6,0,0,11,0,2,5,14,15,0,7,2,1,1,1,0.5,25.0,154600.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
4039,b001244,2,1,30,6,0,2,13,3,1,0,15,13,0,5,8,3,3,2,0.5,35.0,363580.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,3
4040,b006190,0,0,30,5,0,0,2,3,2,5,8,1,8,8,0,1,1,2,0.5,35.0,367000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,2,0,0,0
4041,b012328,8,0,20,6,0,1,2,3,2,2,15,14,8,1,2,4,1,2,0.8,35.0,602850.0,1.0,0,1,1,1,0,0,0,0,0,0,2,0,3,0,3,0,0,1,0,2,2,0,0,2,0,2
4042,b010234,10,0,20,5,0,3,3,3,2,4,15,0,1,16,0,1,1,2,0.2,35.0,237340.0,0.0,0,1,1,0,0,1,0,0,0,0,3,0,3,0,3,0,0,0,2,0,2,0,0,2,0,2
4043,b005573,0,1,20,7,0,0,11,1,2,1,12,15,4,8,0,4,0,2,0.3,20.0,143100.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,2,0,1,0,3,0,0,2
4044,b018680,2,0,30,6,1,2,2,3,1,0,15,12,1,5,8,6,2,1,0.5,5.0,34000.0,0.0,1,0,1,0,0,0,1,0,0,0,3,0,3,0,2,0,2,0,2,0,0,2,2,0,2,0
4045,b012548,3,1,20,6,0,2,3,2,1,1,8,13,15,11,3,1,1,2,0.5,20.0,126200.0,0.0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,2,0,0,0,0,2,0,2,0,1
4046,b004215,3,1,30,5,1,1,3,2,1,0,8,3,7,11,0,0,1,2,0.7,45.0,454510.0,0.0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,3,0,0,0,0,3,0,3
4047,b000924,0,1,40,5,0,2,1,5,2,4,7,10,8,8,3,5,4,4,1.0,55.0,1811300.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,2,0,0,0,2,0,0,1
4048,b003351,8,1,20,5,0,4,2,3,1,0,1,8,15,1,0,1,1,2,0.3,20.0,484000.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3
4049,b005706,8,1,20,6,0,0,7,3,2,3,15,8,3,1,0,5,4,2,0.5,40.0,361600.0,0.0,0,1,1,0,0,0,0,0,1,0,2,0,3,0,0,0,1,0,1,0,0,1,0,1,1,0
4050,b004958,1,1,30,6,1,2,2,3,2,0,1,15,8,7,2,6,2,1,0.5,35.0,57300.0,0.0,1,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,2,0,1,0,2,2,0,0,2
4051,b012270,2,1,30,6,1,3,10,0,1,0,15,13,11,5,2,6,3,1,0.5,18.333333333333332,5000.0,0.0,1,0,1,0,0,0,0,1,0,0,0,2,1,0,3,0,0,1,0,2,0,1,2,0,0,3
4052,b011841,2,0,60,8,1,2,2,5,1,1,13,13,1,5,3,4,0,2,0.5,60.0,94740.0,0.0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,1,3,0,0,1
4053,b000740,7,1,30,8,1,0,1,5,2,7,15,1,8,9,8,0,1,3,0.8,35.0,906700.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,1,0,0,2,0,0,2
4054,b004563,0,1,40,6,1,2,10,0,1,0,0,8,11,8,0,3,5,2,0.7,35.0,1024700.0,1.0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,2,0,0,0,0,1,0,0,1,0
4055,b009545,14,1,20,6,0,2,2,4,1,2,1,2,13,3,5,4,0,2,0.5,20.0,476300.0,0.0,0,1,0,1,0,0,1,0,0,0,2,0,3,0,2,0,2,0,2,0,0,2,2,0,0,0
4056,b001713,15,1,30,6,1,1,13,3,2,5,13,13,14,2,11,5,4,2,0.5,25.0,190500.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,3,0,1,0,0,1,2,0,2,0,0,0
4057,b006379,1,0,30,5,0,1,7,4,2,4,14,14,14,7,2,4,0,1,0.5,30.0,78000.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
4058,b001803,8,1,20,6,0,3,9,3,1,0,15,8,7,1,3,1,1,3,0.6,25.0,463815.0,0.0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,3,0,0,1,0,0,0,1,0,0,2
4059,b000460,1,0,20,6,0,0,1,3,2,1,15,1,8,8,8,1,1,4,0.3,25.0,411250.0,0.0,1,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,2,0,3,0,2,0,2,0,0,3
4060,b006289,1,0,30,6,0,0,2,5,2,2,14,2,1,7,2,1,1,1,0.5,35.0,76600.0,0.0,1,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,2,0,2,0,2,0,2,0,2,0
4061,b005788,0,0,20,6,0,3,3,3,1,1,1,13,2,8,5,1,1,1,0.5,25.0,79400.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,1,0,1,3,0,0,3
4062,b004829,8,1,40,6,1,2,2,4,1,1,8,8,11,1,0,3,3,2,0.6,5.0,567735.0,1.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,1,0,0,0,2,0,0,0
4063,b000345,12,0,20,6,0,0,2,2,2,4,15,12,13,13,8,1,1,3,0.7,20.0,457000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,1,0,1,0,0
4064,b004323,14,0,30,6,1,3,1,5,1,1,15,8,13,3,3,6,3,2,0.5,15.0,238990.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,3,0,0,3
4065,b013619,2,1,20,6,0,3,2,3,1,2,14,0,1,5,3,1,1,1,0.5,25.0,79900.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,2,0,0,3
4066,b010745,2,1,20,6,0,4,2,3,0,0,13,13,7,5,3,1,1,1,0.5,25.0,33900.0,0.0,1,1,0,0,0,0,1,0,0,0,3,0,2,0,3,0,3,0,3,0,3,0,3,0,0,3
4067,b002560,8,1,30,6,0,0,2,5,1,1,8,0,15,1,3,1,1,5,0.6,35.0,555070.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,2,0,0,2,1,0,1,0
4068,b011511,2,0,20,6,0,0,11,0,2,3,0,1,1,5,8,4,0,2,0.0,20.0,129900.0,0.0,1,1,0,1,0,0,0,0,0,0,0,1,3,0,2,0,0,0,2,0,2,0,2,0,0,2
4069,b000302,0,0,40,7,1,4,1,6,2,5,10,5,7,8,3,6,4,4,0.5,11.666666666666666,295110.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,2,0,3,0,0,3
4070,b005747,0,0,20,6,0,3,1,4,2,0,1,15,8,8,0,3,5,2,0.8,25.0,538510.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0
4071,b003483,0,1,40,7,3,0,3,5,1,1,7,3,9,8,5,1,1,2,0.1,45.0,270600.0,0.0,1,0,1,0,0,0,1,0,0,0,0,1,2,0,2,0,0,3,0,2,1,0,3,0,0,3
4072,b006685,2,1,30,5,0,0,12,3,2,1,1,8,0,5,2,4,0,1,0.5,30.0,45000.0,0.0,0,1,0,1,0,0,1,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,0,2,2,0
4073,b012391,1,1,30,6,0,0,2,3,1,2,1,1,1,7,11,4,0,2,0.5,30.0,21000.0,0.0,0,1,0,1,0,1,0,0,0,0,2,0,0,3,2,0,0,3,3,0,0,2,2,0,0,2
4074,b004964,10,1,20,6,0,3,2,2,2,3,0,15,15,16,3,1,1,2,0.5,20.0,192000.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,1,1,0,0,0,0,2,0,2
4075,b000016,8,0,40,6,1,3,0,5,2,1,15,8,0,1,8,6,1,2,0.5,45.0,218900.0,0.0,1,1,1,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,2,0,2,0,0,0
4076,b003524,4,1,20,6,0,2,2,3,1,1,15,1,0,4,3,1,1,2,0.5,25.0,102550.0,0.0,1,0,0,0,1,0,1,0,0,0,0,3,3,0,3,0,3,0,0,2,2,0,0,2,0,3
4077,b008386,8,1,30,5,0,1,12,2,2,3,11,13,12,1,11,4,0,1,0.5,30.0,53900.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,1,0,2,0,0,0,0,0,0
4078,b000700,14,0,40,6,0,0,2,0,2,3,14,13,15,3,5,4,1,2,0.5,75.0,51240.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0
4079,b004580,6,1,40,6,0,2,1,1,2,1,15,13,1,10,8,4,0,2,0.3,40.0,120200.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,2
4080,b008200,0,0,40,5,1,1,2,6,2,3,8,13,15,8,3,0,1,1,0.5,45.0,123200.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0
4081,b011070,6,0,40,6,1,2,2,4,2,3,1,2,6,10,2,6,2,1,0.5,20.0,99200.0,0.0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,0,0,0,0,1,0,0,2
4082,b004770,8,0,40,6,1,2,2,4,2,3,7,3,12,1,0,2,6,2,0.9,37.0,965736.0,1.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,2,0,2,0,1
4083,b003793,14,1,60,6,3,2,10,0,1,0,15,1,0,3,3,2,4,1,0.5,25.0,71500.0,0.0,0,0,1,0,0,0,1,1,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
4084,b001405,8,1,40,4,1,4,13,0,1,0,7,8,14,1,0,6,4,4,0.5,20.0,295684.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0
4085,b010869,0,1,30,6,1,1,2,3,1,0,8,8,0,8,0,1,1,1,0.5,30.0,72600.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,b018687,0,1,30,5,0,3,2,2,1,1,0,11,8,8,0,1,1,1,0.5,35.0,118000.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,1,0,0,2,0,0
4087,b015767,0,1,30,6,0,3,12,5,1,0,7,8,15,8,0,5,1,2,0.8,55.0,644800.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,2
4088,b000671,0,1,30,6,0,1,2,3,1,0,7,8,1,8,8,1,1,3,0.4,45.0,398222.0,0.0,1,0,1,0,1,0,0,0,0,0,0,3,3,0,3,0,3,0,3,0,0,1,3,0,0,3
4089,b002608,4,0,30,5,0,3,1,2,3,1,12,12,12,4,2,4,0,2,0.1,30.0,229420.0,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,2,2,0,3,0,0,1,0,1
4090,b000463,8,1,20,6,0,6,2,2,2,2,8,15,8,8,0,2,9,3,0.0,42.142857142857146,358600.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0
4091,b004895,1,1,20,6,0,3,11,1,2,9,0,15,13,7,11,4,0,1,0.5,20.0,18200.0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,1
4092,b015553,0,1,20,7,1,3,1,4,1,2,14,14,13,8,2,6,3,1,0.5,20.0,45800.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0,1,2,0,0,2,1,0,3,0,0,2
4093,b015242,8,0,30,4,0,0,12,2,2,3,8,8,3,1,0,1,1,2,0.5,25.0,524852.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,3,0,3,0,2,0,3,0,2,0,0,0,0,3
4094,b000937,3,1,20,6,0,4,1,1,1,0,13,12,8,11,0,5,2,2,0.4,25.0,457500.0,0.0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3
4095,b004510,15,1,30,6,0,2,2,3,2,3,13,6,1,2,2,4,0,1,0.5,30.0,58500.0,0.0,1,1,0,0,0,0,0,1,0,0,3,0,3,0,3,0,3,0,0,0,1,0,0,1,3,0
