TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
b_b001501,옥연지 송해공원,대구,달성군,1.0,5.0,5.0,5.0,90.0,0,b001501,24,남,40,5,1,4,1,4,4,7,4,6,6,1,2
b_b004101,수성못,대구,수성구,8.0,5.0,5.0,3.0,180.0,0,b004101,9,여,20,1,2,3,1,2,4,3,4,5,1,1,0
b_b005066,레고랜드코리아리조트,강원,춘천시,6.0,4.0,3.0,3.0,360.0,0,b005066,2,여,20,3,1,1,1,6,6,1,7,6,2,3,0
b_b006840,레고랜드코리아리조트,강원,춘천시,6.0,3.0,2.0,3.0,480.0,0,b006840,2,여,30,5,4,4,2,2,6,5,1,7,5,2,1
b_b005033,경상감영공원,대구,중구,1.0,2.0,2.0,2.0,30.0,0,b005033,1,여,30,4,6,2,2,5,5,3,2,1,2,2,0
b_b013751,화천시장,강원,화천군,4.0,4.0,3.0,3.0,30.0,0,b013751,21,남,30,7,3,2,2,4,4,3,3,4,9,1,1
b_b004950,황리단길,경북,경주시,4.0,5.0,4.0,4.0,30.0,1,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b004950,대릉원,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b004950,홈플러스 경주점,경북,경주시,4.0,4.0,3.0,3.0,30.0,0,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b004950,불국사,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b004950,첨성대,경북,경주시,2.0,4.0,3.0,3.0,30.0,0,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b004950,동궁과월지,경북,경주시,2.0,5.0,4.0,4.0,30.0,1,b004950,3,남,30,5,2,2,4,2,4,5,6,4,2,8,1
b_b007455,청도읍성,경북,청도군,2.0,4.0,4.0,4.0,30.0,1,b007455,3,여,20,4,1,2,4,6,5,5,1,6,2,1,0
b_b008031,경주동궁원 동궁식물원,경북,경주시,6.0,5.0,5.0,5.0,60.0,0,b008031,2,남,20,1,6,1,1,6,6,2,6,2,3,3,1
b_b011196,남이섬,강원,춘천시,1.0,5.0,5.0,5.0,180.0,1,b011196,22,여,30,4,3,5,2,3,6,3,2,5,7,1,1
b_b010105,소양강스카이워크,강원,춘천시,1.0,2.0,1.0,1.0,30.0,0,b010105,2,남,30,4,6,3,2,3,4,5,2,3,2,1,1
b_b010105,에티오피아 한국전참전기념관,강원,춘천시,2.0,4.0,2.0,4.0,30.0,0,b010105,2,남,30,4,6,3,2,3,4,5,2,3,2,1,1
b_b005465,주문진해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b005465,4,여,20,5,3,3,4,4,4,5,3,4,2,8,1
b_b005465,대포항원조튀김골목,강원,속초시,4.0,4.0,4.0,4.0,30.0,0,b005465,4,여,20,5,3,3,4,4,4,5,3,4,2,8,1
b_b005465,속초해수욕장,강원,속초시,1.0,4.0,3.0,4.0,60.0,0,b005465,4,여,20,5,3,3,4,4,4,5,3,4,2,8,1
b_b009796,국립경주박물관,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b009796,3,남,30,4,4,4,4,2,2,4,4,1,3,10,3
b_b009796,대릉원,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b009796,3,남,30,4,4,4,4,2,2,4,4,1,3,10,3
b_b009796,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b009796,3,남,30,4,4,4,4,2,2,4,4,1,3,10,3
b_b009796,석굴암,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b009796,3,남,30,4,4,4,4,2,2,4,4,1,3,10,3
b_b009796,불국사,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b009796,3,남,30,4,4,4,4,2,2,4,4,1,3,10,3
b_b004609,속초관광수산시장,강원,속초시,4.0,4.0,5.0,5.0,30.0,1,b004609,5,여,40,2,2,2,1,2,2,4,1,6,2,2,5
b_b015975,감은사지삼층석탑,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b015975,3,여,40,3,4,4,4,4,4,3,3,4,4,2,2
b_b015975,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b015975,3,여,40,3,4,4,4,4,4,3,3,4,4,2,2
b_b015975,경주문무대왕릉,경북,경주시,8.0,4.0,4.0,4.0,30.0,1,b015975,3,여,40,3,4,4,4,4,4,3,3,4,4,2,2
b_b013759,영일대해수욕장,경북,포항시,1.0,4.0,4.0,4.0,30.0,1,b013759,4,여,20,1,7,3,6,2,2,7,5,1,3,2,1
b_b013759,죽도시장,경북,포항시,4.0,2.0,2.0,2.0,60.0,0,b013759,4,여,20,1,7,3,6,2,2,7,5,1,3,2,1
b_b007063,영화의전당,부산,해운대구,8.0,5.0,5.0,5.0,60.0,0,b007063,9,여,60,4,3,6,6,3,3,5,5,3,10,1,0
b_b000524,구룡포일본인가옥거리,경북,포항시,4.0,4.0,3.0,4.0,60.0,1,b000524,5,남,30,5,6,4,1,4,6,2,3,6,7,4,0
b_b000524,영일대해수욕장,경북,포항시,1.0,4.0,4.0,4.0,60.0,1,b000524,5,남,30,5,6,4,1,4,6,2,3,6,7,4,0
b_b000524,환호공원 스페이스워크,경북,포항시,6.0,4.0,3.0,3.0,30.0,0,b000524,5,남,30,5,6,4,1,4,6,2,3,6,7,4,0
b_b000524,환호공원 스페이스워크,경북,포항시,6.0,4.0,5.0,5.0,60.0,1,b000524,5,남,30,5,6,4,1,4,6,2,3,6,7,4,0
b_b016058,대릉원,경북,경주시,1.0,4.0,2.0,4.0,210.0,0,b016058,6,여,60,2,6,7,6,1,1,6,6,6,2,5,6
b_b005227,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b005227,2,여,30,5,6,1,2,1,2,6,7,7,2,8,3
b_b005227,경주월드,경북,경주시,6.0,5.0,5.0,5.0,90.0,1,b005227,2,여,30,5,6,1,2,1,2,6,7,7,2,8,3
b_b005227,보문호,경북,경주시,7.0,5.0,5.0,5.0,60.0,1,b005227,2,여,30,5,6,1,2,1,2,6,7,7,2,8,3
b_b012391,신불산,울산,울주군,1.0,5.0,5.0,5.0,150.0,0,b012391,28,여,30,4,2,7,2,7,1,6,2,6,6,3,0
b_b012391,신불산,울산,울주군,1.0,5.0,5.0,5.0,180.0,0,b012391,28,여,30,4,2,7,2,7,1,6,2,6,6,3,0
b_b012391,태화강국가정원,울산,중구,1.0,3.0,2.0,3.0,30.0,0,b012391,28,여,30,4,2,7,2,7,1,6,2,6,6,3,0
b_b012391,간월재 억새평원,울산,울주군,1.0,5.0,5.0,5.0,30.0,0,b012391,28,여,30,4,2,7,2,7,1,6,2,6,6,3,0
b_b012391,태화강동굴피아,울산,남구,1.0,4.0,3.0,4.0,30.0,0,b012391,28,여,30,4,2,7,2,7,1,6,2,6,6,3,0
b_b006434,화암사,강원,고성군,1.0,5.0,5.0,5.0,210.0,0,b006434,24,남,30,6,4,3,2,1,4,2,2,7,7,3,0
b_b015228,국립경주박물관,경북,경주시,2.0,4.0,3.0,4.0,90.0,0,b015228,3,여,30,4,4,3,2,4,3,6,7,1,8,3,0
b_b015228,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,0,b015228,3,여,30,4,4,3,2,4,3,6,7,1,8,3,0
b_b015228,대릉원,경북,경주시,2.0,4.0,4.0,4.0,30.0,0,b015228,3,여,30,4,4,3,2,4,3,6,7,1,8,3,0
b_b015228,황리단길,경북,경주시,4.0,3.0,3.0,3.0,30.0,0,b015228,3,여,30,4,4,3,2,4,3,6,7,1,8,3,0
b_b000819,태화산 고씨동굴,강원,영월군,1.0,3.0,3.0,3.0,30.0,0,b000819,8,남,40,7,2,2,3,5,3,3,5,5,1,3,6
b_b009997,오죽헌,강원,강릉시,2.0,5.0,5.0,5.0,30.0,0,b009997,4,남,20,3,1,1,1,6,3,1,6,7,5,4,0
b_b009997,정암해변,강원,양양군,1.0,5.0,5.0,5.0,30.0,0,b009997,4,남,20,3,1,1,1,6,3,1,6,7,5,4,0
b_b009997,문우당서림,강원,속초시,4.0,5.0,5.0,5.0,30.0,0,b009997,4,남,20,3,1,1,1,6,3,1,6,7,5,4,0
b_b013697,안목해변,강원,강릉시,1.0,1.0,1.0,1.0,60.0,1,b013697,6,여,30,4,1,1,1,3,1,2,1,5,4,1,0
b_b013697,송정해변,강원,강릉시,1.0,1.0,1.0,1.0,90.0,1,b013697,6,여,30,4,1,1,1,3,1,2,1,5,4,1,0
b_b004458,외옹치해변,강원,속초시,1.0,4.0,3.0,3.0,60.0,0,b004458,3,남,30,6,1,6,1,3,6,2,2,5,9,1,6
b_b004458,설악케이블카,강원,속초시,6.0,4.0,3.0,4.0,120.0,0,b004458,3,남,30,6,1,6,1,3,6,2,2,5,9,1,6
b_b004458,영금정,강원,속초시,1.0,4.0,3.0,3.0,60.0,0,b004458,3,남,30,6,1,6,1,3,6,2,2,5,9,1,6
b_b004458,신흥사,강원,속초시,2.0,3.0,3.0,3.0,30.0,0,b004458,3,남,30,6,1,6,1,3,6,2,2,5,9,1,6
b_b010253,주왕산,경북,청송군,1.0,5.0,5.0,5.0,330.0,0,b010253,28,여,30,4,1,1,1,1,6,1,7,5,6,1,0
b_b009386,신세계백화점 대구점,대구,동구,4.0,4.0,3.0,3.0,60.0,1,b009386,6,남,20,1,6,2,2,2,6,2,6,6,1,1,1
b_b004274,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b004274,3,여,20,3,2,4,2,2,2,2,3,6,3,2,1
b_b004274,대릉원,경북,경주시,2.0,5.0,5.0,4.0,60.0,1,b004274,3,여,20,3,2,4,2,2,2,2,3,6,3,2,1
b_b004274,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b004274,3,여,20,3,2,4,2,2,2,2,3,6,3,2,1
b_b004274,황리단길,경북,경주시,4.0,4.0,3.0,4.0,30.0,1,b004274,3,여,20,3,2,4,2,2,2,2,3,6,3,2,1
b_b000838,첨성대,경북,경주시,2.0,5.0,4.0,4.0,60.0,1,b000838,3,남,40,8,1,2,2,4,4,6,6,6,8,2,3
b_b000838,불국사,경북,경주시,2.0,5.0,5.0,5.0,90.0,1,b000838,3,남,40,8,1,2,2,4,4,6,6,6,8,2,3
b_b000838,대릉원,경북,경주시,2.0,5.0,4.0,4.0,60.0,0,b000838,3,남,40,8,1,2,2,4,4,6,6,6,8,2,3
b_b000838,석굴암,경북,경주시,2.0,5.0,5.0,5.0,90.0,0,b000838,3,남,40,8,1,2,2,4,4,6,6,6,8,2,3
b_b012640,속초관광수산시장,강원,속초시,4.0,4.0,4.0,3.0,60.0,0,b012640,2,여,20,4,4,3,2,6,6,2,6,2,4,2,0
b_b012640,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,30.0,0,b012640,2,여,20,4,4,3,2,6,6,2,6,2,4,2,0
b_b012640,문우당서림,강원,속초시,3.0,5.0,5.0,5.0,90.0,0,b012640,2,여,20,4,4,3,2,6,6,2,6,2,4,2,0
b_b012640,속초아이,강원,속초시,6.0,5.0,5.0,5.0,30.0,0,b012640,2,여,20,4,4,3,2,6,6,2,6,2,4,2,0
b_b012640,영금정,강원,속초시,2.0,5.0,5.0,5.0,30.0,0,b012640,2,여,20,4,4,3,2,6,6,2,6,2,4,2,0
b_b006473,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,60.0,1,b006473,21,남,20,5,2,4,3,4,5,3,3,4,7,2,0
b_b018468,동촌유원지,대구,동구,1.0,5.0,4.0,4.0,30.0,0,b018468,23,여,20,5,2,1,1,2,3,2,6,7,4,3,1
b_b007137,대왕암공원,울산,동구,1.0,4.0,4.0,4.0,180.0,0,b007137,25,남,30,4,2,6,4,4,3,3,2,5,7,1,0
b_b005093,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,30.0,1,b005093,1,여,20,4,4,1,1,2,3,6,5,7,1,2,1
b_b012278,롯데프리미엄아울렛 동부산점,부산,기장군,4.0,5.0,5.0,5.0,60.0,1,b012278,1,여,30,4,6,2,7,2,4,5,6,6,3,2,1
b_b012278,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,60.0,1,b012278,1,여,30,4,6,2,7,2,4,5,6,6,3,2,1
b_b012278,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,60.0,1,b012278,1,여,30,4,6,2,7,2,4,5,6,6,3,2,1
b_b012278,해동용궁사,부산,기장군,2.0,5.0,5.0,5.0,60.0,1,b012278,1,여,30,4,6,2,7,2,4,5,6,6,3,2,1
b_b012323,신세계백화점 대구점,대구,동구,4.0,5.0,5.0,5.0,60.0,1,b012323,2,남,20,2,6,2,2,4,4,4,5,5,3,1,1
b_b012323,신세계백화점 대구점,대구,동구,4.0,5.0,5.0,5.0,60.0,1,b012323,2,남,20,2,6,2,2,4,4,4,5,5,3,1,1
b_b012323,대구이월드,대구,달서구,6.0,5.0,5.0,5.0,450.0,1,b012323,2,남,20,2,6,2,2,4,4,4,5,5,3,1,1
b_b003096,경주문무대왕릉,경북,경주시,1.0,4.0,4.0,4.0,60.0,0,b003096,22,여,20,2,6,5,2,3,4,5,2,6,3,1,2
b_b003096,분황사,경북,경주시,2.0,4.0,4.0,5.0,60.0,0,b003096,22,여,20,2,6,5,2,3,4,5,2,6,3,1,2
b_b003096,월정교,경북,경주시,2.0,4.0,4.0,4.0,30.0,0,b003096,22,여,20,2,6,5,2,3,4,5,2,6,3,1,2
b_b003096,황리단길,경북,경주시,4.0,4.0,4.0,4.0,90.0,0,b003096,22,여,20,2,6,5,2,3,4,5,2,6,3,1,2
b_b003096,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,0,b003096,22,여,20,2,6,5,2,3,4,5,2,6,3,1,2
b_b007426,하슬라아트월드,강원,강릉시,3.0,4.0,3.0,4.0,150.0,0,b007426,2,여,20,1,6,1,2,3,6,4,1,7,4,10,0
b_b014093,황리단길,경북,경주시,4.0,4.0,5.0,4.0,60.0,1,b014093,22,여,20,3,4,2,2,4,3,2,5,4,1,1,1
b_b004714,국제시장,부산,중구,4.0,4.0,4.0,4.0,90.0,1,b004714,1,여,40,1,2,2,4,2,4,4,2,7,1,10,1
b_b004714,보수동책방골목,부산,중구,4.0,3.0,3.0,4.0,30.0,1,b004714,1,여,40,1,2,2,4,2,4,4,2,7,1,10,1
b_b011821,반계리은행나무,강원,원주시,2.0,5.0,5.0,5.0,60.0,1,b011821,7,남,20,5,3,2,1,4,4,6,1,5,3,1,1
b_b011821,소금산출렁다리,강원,원주시,1.0,5.0,5.0,5.0,90.0,1,b011821,7,남,20,5,3,2,1,4,4,6,1,5,3,1,1
b_b011123,대왕암공원,울산,동구,1.0,5.0,5.0,5.0,30.0,1,b011123,21,여,20,4,5,6,3,3,6,3,2,5,2,1,1
b_b001694,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b001694,7,여,20,4,6,2,4,3,6,5,2,6,5,4,1
b_b001694,강릉중앙시장,강원,강릉시,4.0,4.0,5.0,4.0,90.0,0,b001694,7,여,20,4,6,2,4,3,6,5,2,6,5,4,1
b_b001694,안목해변,강원,강릉시,1.0,4.0,3.0,4.0,30.0,0,b001694,7,여,20,4,6,2,4,3,6,5,2,6,5,4,1
b_b001694,대관령양떼목장,강원,평창군,1.0,5.0,5.0,5.0,60.0,0,b001694,7,여,20,4,6,2,4,3,6,5,2,6,5,4,1
b_b004299,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b004299,3,여,20,4,1,1,2,2,4,4,3,4,1,3,0
b_b004299,대릉원,경북,경주시,2.0,4.0,4.0,4.0,60.0,0,b004299,3,여,20,4,1,1,2,2,4,4,3,4,1,3,0
b_b004299,월정교,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b004299,3,여,20,4,1,1,2,2,4,4,3,4,1,3,0
b_b004299,경주루지월드,경북,경주시,5.0,5.0,5.0,5.0,30.0,0,b004299,3,여,20,4,1,1,2,2,4,4,3,4,1,3,0
b_b004299,중앙야시장,경북,경주시,4.0,3.0,3.0,3.0,30.0,0,b004299,3,여,20,4,1,1,2,2,4,4,3,4,1,3,0
b_b013698,KT&G상상마당 춘천,강원,춘천시,7.0,4.0,4.0,3.0,30.0,0,b013698,21,여,40,2,5,3,3,2,5,3,5,3,1,1,2
b_b004480,경포호,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b004480,강릉월화거리,강원,강릉시,4.0,3.0,3.0,3.0,30.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b004480,강릉중앙시장,강원,강릉시,4.0,4.0,5.0,5.0,60.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b004480,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,90.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b004480,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,60.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b004480,허균허난설헌기념공원,강원,강릉시,2.0,4.0,4.0,4.0,60.0,0,b004480,1,여,30,4,4,3,2,3,3,6,2,6,1,3,1
b_b002264,오대산월정사 전나무숲길,강원,평창군,7.0,5.0,5.0,5.0,30.0,0,b002264,28,여,20,2,2,2,5,5,5,3,3,5,7,4,0
b_b002264,왕조실록 의궤박물관,강원,평창군,2.0,4.0,4.0,5.0,30.0,0,b002264,28,여,20,2,2,2,5,5,5,3,3,5,7,4,0
b_b003401,경주양남주상절리,경북,경주시,1.0,3.0,3.0,4.0,30.0,0,b003401,23,여,20,2,4,2,2,3,2,3,7,7,3,2,1
b_b003401,경주월드,경북,경주시,6.0,2.0,5.0,4.0,60.0,0,b003401,23,여,20,2,4,2,2,3,2,3,7,7,3,2,1
b_b003401,분황사,경북,경주시,2.0,3.0,3.0,4.0,30.0,0,b003401,23,여,20,2,4,2,2,3,2,3,7,7,3,2,1
b_b011339,첨성대,경북,경주시,4.0,5.0,4.0,5.0,30.0,0,b011339,22,여,20,5,4,4,2,3,3,3,3,6,1,2,1
b_b011339,경주핑크뮬리군락지,경북,경주시,1.0,5.0,4.0,4.0,30.0,0,b011339,22,여,20,5,4,4,2,3,3,3,3,6,1,2,1
b_b003013,광안리해수욕장,부산,수영구,1.0,5.0,5.0,5.0,90.0,0,b003013,22,여,20,2,1,1,1,4,4,6,2,1,7,1,7
b_b003013,송정해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,60.0,0,b003013,22,여,20,2,1,1,1,4,4,6,2,1,7,1,7
b_b000153,송정해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,30.0,1,b000153,27,남,20,2,4,1,4,3,5,4,3,7,7,3,2
b_b005886,안동하회마을,경북,안동시,7.0,4.0,4.0,4.0,180.0,1,b005886,3,여,50,5,4,5,3,3,5,3,5,3,8,2,2
b_b005886,안동시립민속박물관,경북,안동시,2.0,3.0,3.0,3.0,30.0,0,b005886,3,여,50,5,4,5,3,3,5,3,5,3,8,2,2
b_b000291,청초호,강원,속초시,1.0,4.0,3.0,4.0,30.0,0,b000291,23,남,30,10,6,2,3,4,3,5,2,5,1,2,2
b_b000291,속초해수욕장,강원,속초시,1.0,5.0,4.0,4.0,30.0,0,b000291,23,남,30,10,6,2,3,4,3,5,2,5,1,2,2
b_b005527,대왕암공원,울산,동구,1.0,4.0,5.0,4.0,120.0,0,b005527,9,여,20,4,2,1,2,3,6,2,6,6,3,1,1
b_b005527,태화강국가정원 십리대숲,울산,중구,7.0,5.0,4.0,5.0,60.0,0,b005527,9,여,20,4,2,1,2,3,6,2,6,6,3,1,1
b_b010954,고석정국민관광지,강원,철원군,1.0,4.0,4.0,4.0,60.0,0,b010954,25,여,20,4,1,1,1,1,5,1,1,4,1,1,1
b_b012270,진주성,경남,진주시,3.0,5.0,5.0,5.0,60.0,1,b012270,9,여,30,1,6,3,1,5,6,5,2,7,8,1,3
b_b012270,진주성,경남,진주시,2.0,4.0,4.0,4.0,30.0,0,b012270,9,여,30,1,6,3,1,5,6,5,2,7,8,1,3
b_b002745,경주월드,경북,경주시,6.0,5.0,5.0,5.0,300.0,0,b002745,2,남,20,2,3,2,2,3,2,6,3,6,3,1,5
b_b002745,첨성대,경북,경주시,2.0,4.0,3.0,4.0,30.0,0,b002745,2,남,20,2,3,2,2,3,2,6,3,6,3,1,5
b_b002745,황리단길,경북,경주시,4.0,4.0,5.0,5.0,30.0,0,b002745,2,남,20,2,3,2,2,3,2,6,3,6,3,1,5
b_b011728,해동용궁사,부산,기장군,2.0,4.0,3.0,5.0,120.0,1,b011728,5,여,50,1,6,4,6,4,6,6,4,2,9,1,3
b_b004412,청초호유원지,강원,속초시,7.0,4.0,4.0,4.0,60.0,1,b004412,3,여,20,3,5,3,5,3,1,5,5,3,3,2,1
b_b004412,오죽헌,강원,강릉시,2.0,3.0,3.0,3.0,30.0,0,b004412,3,여,20,3,5,3,5,3,1,5,5,3,3,2,1
b_b001376,허균허난설헌기념관,강원,강릉시,2.0,4.0,3.0,3.0,60.0,0,b001376,5,남,40,6,4,2,3,4,4,4,5,5,1,4,3
b_b001376,경포대,강원,강릉시,1.0,4.0,3.0,3.0,60.0,1,b001376,5,남,40,6,4,2,3,4,4,4,5,5,1,4,3
b_b007257,진주남강유등축제,경남,진주시,8.0,5.0,5.0,5.0,240.0,0,b007257,9,여,20,4,2,3,3,4,3,5,2,7,2,2,3
b_b015439,부산시민공원,부산,부산진구,1.0,4.0,5.0,5.0,90.0,0,b015439,27,남,20,1,2,1,3,4,4,5,7,4,1,1,1
b_b015439,흰여울문화마을,부산,영도구,7.0,4.0,4.0,4.0,30.0,0,b015439,27,남,20,1,2,1,3,4,4,5,7,4,1,1,1
b_b015439,이마트트레이더스 서면점,부산,부산진구,4.0,4.0,4.0,4.0,60.0,0,b015439,27,남,20,1,2,1,3,4,4,5,7,4,1,1,1
b_b015439,롯데백화점 광복점,부산,중구,4.0,4.0,4.0,4.0,90.0,1,b015439,27,남,20,1,2,1,3,4,4,5,7,4,1,1,1
b_b004357,소금산그랜드밸리,강원,원주시,1.0,4.0,4.0,4.0,30.0,0,b004357,6,여,20,6,2,2,2,2,3,6,2,6,9,1,11
b_b004357,뮤지엄산,강원,원주시,3.0,4.0,4.0,4.0,180.0,0,b004357,6,여,20,6,2,2,2,2,3,6,2,6,9,1,11
b_b008230,경주월드,경북,경주시,6.0,4.0,4.0,5.0,300.0,0,b008230,2,남,20,1,6,3,4,4,2,3,3,1,9,2,1
b_b007894,태화강국가정원 십리대숲,울산,중구,7.0,5.0,4.0,5.0,120.0,1,b007894,24,남,40,8,5,4,3,2,2,4,5,5,5,1,0
b_b005839,청도소싸움경기장,경북,청도군,5.0,4.0,4.0,4.0,30.0,0,b005839,2,남,20,5,2,1,1,3,2,1,5,3,1,1,1
b_b013752,송정해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,30.0,1,b013752,22,여,50,3,1,3,1,3,2,6,2,6,3,4,2
b_b004832,태화강국가정원,울산,중구,1.0,5.0,5.0,5.0,30.0,1,b004832,21,여,30,6,2,2,6,2,1,5,2,2,2,2,0
b_b004832,태화강국가정원,울산,중구,7.0,5.0,5.0,5.0,30.0,0,b004832,21,여,30,6,2,2,6,2,1,5,2,2,2,2,0
b_b014777,첨성대,경북,경주시,2.0,4.0,4.0,4.0,60.0,0,b014777,1,여,40,5,3,2,4,2,3,4,3,6,1,4,1
b_b005702,옥연지 송해공원,대구,달성군,1.0,4.0,3.0,3.0,120.0,0,b005702,1,여,60,3,2,5,4,2,2,2,4,4,3,3,1
b_b005702,수성못,대구,수성구,7.0,3.0,4.0,4.0,30.0,1,b005702,1,여,60,3,2,5,4,2,2,2,4,4,3,3,1
b_b000401,속초해수욕장,강원,속초시,1.0,4.0,4.0,4.0,60.0,0,b000401,2,남,20,3,2,2,2,4,3,5,3,3,3,2,1
b_b000401,영금정,강원,속초시,2.0,4.0,4.0,4.0,30.0,0,b000401,2,남,20,3,2,2,2,4,3,5,3,3,3,2,1
b_b000401,갯배st 속초청년몰,강원,속초시,4.0,4.0,3.0,4.0,90.0,0,b000401,2,남,20,3,2,2,2,4,3,5,3,3,3,2,1
b_b000401,속초해수욕장,강원,속초시,1.0,4.0,3.0,4.0,240.0,0,b000401,2,남,20,3,2,2,2,4,3,5,3,3,3,2,1
b_b000007,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,90.0,1,b000007,2,여,40,3,1,4,2,5,6,2,6,3,6,1,4
b_b000007,휘닉스평창 블루캐니언,강원,평창군,6.0,5.0,5.0,5.0,330.0,0,b000007,2,여,40,3,1,4,2,5,6,2,6,3,6,1,4
b_b014506,경상감영공원,대구,중구,1.0,4.0,4.0,4.0,60.0,0,b014506,4,여,20,2,3,1,4,3,2,4,3,4,1,1,0
b_b007044,진주남강유등축제,경남,진주시,8.0,5.0,5.0,5.0,60.0,0,b007044,3,남,40,5,1,4,2,5,3,2,4,4,3,2,1
b_b007044,남가람 공원,경남,진주시,1.0,5.0,5.0,5.0,30.0,0,b007044,3,남,40,5,1,4,2,5,3,2,4,4,3,2,1
b_b012619,광안리해수욕장,부산,수영구,1.0,4.0,4.0,4.0,60.0,1,b012619,22,여,20,2,2,6,2,6,5,6,5,7,7,2,0
b_b012619,흰여울문화마을,부산,영도구,7.0,5.0,5.0,5.0,120.0,1,b012619,22,여,20,2,2,6,2,6,5,6,5,7,7,2,0
b_b012619,국제시장,부산,중구,4.0,4.0,3.0,3.0,30.0,1,b012619,22,여,20,2,2,6,2,6,5,6,5,7,7,2,0
b_b018636,경포해수욕장,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b018636,6,여,20,4,1,1,1,1,1,1,7,7,1,2,0
b_b001115,김유정역 (폐역),강원,춘천시,3.0,5.0,5.0,5.0,60.0,0,b001115,4,여,40,1,1,7,1,7,4,4,4,4,1,1,1
b_b001115,소양강스카이워크,강원,춘천시,3.0,5.0,5.0,5.0,30.0,1,b001115,4,여,40,1,1,7,1,7,4,4,4,4,1,1,1
b_b000805,삼릉숲,경북,경주시,1.0,5.0,5.0,5.0,60.0,0,b000805,3,여,30,6,1,3,2,2,2,2,2,7,1,1,1
b_b000805,동궁과월지,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b000805,3,여,30,6,1,3,2,2,2,2,2,7,1,1,1
b_b000805,대릉원,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b000805,3,여,30,6,1,3,2,2,2,2,2,7,1,1,1
b_b002790,신흥사,강원,속초시,2.0,4.0,5.0,5.0,90.0,0,b002790,23,남,30,5,2,2,5,4,3,5,6,7,3,2,5
b_b002790,속초관광수산시장,강원,속초시,4.0,4.0,5.0,5.0,60.0,1,b002790,23,남,30,5,2,2,5,4,3,5,6,7,3,2,5
b_b002790,외옹치 바다향기로,강원,속초시,7.0,5.0,5.0,5.0,60.0,0,b002790,23,남,30,5,2,2,5,4,3,5,6,7,3,2,5
